state	Upper-Lin_II	Lower-Lin_I	Lower-Lin_IV	Upper-Lin_IV	Upper-Lin_I	Lower-Lin_III	Upper-Lin_III
927300000	1879.819215	1920.894588	2006.517176	1972.825449	1832.704472	1996.684509	1924.462299
927400000	1819.818209	1916.378337	2001.406082	1971.173457	1807.341255	1987.427578	1897.551240
927500000	1910.245256	1921.842473	2002.975121	1979.184423	1842.959507	1992.355511	1932.185647
927600000	1896.946637	1925.483970	2004.218742	1980.193593	1806.987449	1988.790154	1932.831267
927700000	1866.898104	1933.964505	1998.776760	1980.365082	1816.897408	1990.347844	1914.080830
927800000	1829.358168	1893.180908	1990.662636	1977.157715	1778.780054	1989.520471	1920.206368
927900000	1850.137026	1909.873037	2004.701358	1980.807504	1780.831760	1993.520894	1867.579369
928000000	1875.630398	1915.341485	1999.476647	1981.258799	1798.895875	1998.766813	1905.401816
928100000	1837.281194	1908.316382	1998.252144	1980.777937	1834.922091	1995.556100	1906.480306
928200000	1876.965502	1920.083478	1993.947024	1981.269483	1810.077293	1989.374203	1922.299786
928300000	1858.473405	1903.617214	1988.437918	1977.453364	1820.826305	1990.685905	1905.812642
928400000	1884.110352	1893.875611	2000.526271	1977.828440	1818.535411	1989.289911	1904.350445
928500000	1856.954041	1879.412465	2002.950450	1975.696510	1789.965565	1997.170016	1915.635228
928600000	1771.423693	1874.087254	1986.897991	1975.048766	1776.874464	1979.452728	1892.811774
928700000	1827.373174	1890.297369	2002.121487	1977.992849	1790.850739	1983.936271	1902.106376
928800000	1805.594313	1865.900527	1996.653590	1978.869067	1756.525289	1989.114682	1891.168240
928900000	1799.866166	1858.836941	1998.183285	1981.503842	1770.421227	1985.188200	1886.419193
929000000	1806.555682	1879.928443	1998.151769	1968.893720	1777.635704	1979.752765	1897.731953
929100000	1787.713247	1885.271840	1985.583186	1969.849548	1751.524931	1979.199519	1864.582259
929200000	1795.041098	1862.520977	2001.614252	1971.549780	1750.210600	1988.914992	1886.204115
929300000	1808.829647	1866.865252	1998.553608	1970.156112	1745.767114	1973.994080	1881.084160
929400000	1811.720821	1860.542525	2002.492332	1978.925788	1764.115092	1968.756504	1833.701123
929500000	1749.224402	1880.572061	2005.383937	1981.331161	1767.279463	1986.939421	1895.519571
929600000	1779.263294	1854.176997	1999.630699	1981.115306	1707.677594	1978.339973	1897.300574
929700000	1740.749401	1885.010339	2004.568607	1978.334101	1776.384579	1977.690430	1921.262725
929800000	1844.529850	1876.201054	2004.069953	1978.209682	1791.903698	1995.407581	1921.410686
929900000	1822.194088	1879.380370	2004.731030	1979.759235	1751.298089	1985.519783	1907.304154
930000000	1830.932218	1887.083907	2005.486911	1980.895149	1767.478950	1990.036378	1929.402176
930100000	1811.707148	1892.919357	2004.000644	1979.270877	1741.754360	1981.841220	1874.697499
930200000	1854.531639	1914.968807	1992.241796	1978.300866	1746.917640	1991.671725	1917.310888
930300000	1847.045980	1914.214858	2003.123789	1971.863961	1812.996724	1998.147813	1927.859896
930400000	1870.340435	1932.445086	1999.337674	1980.748096	1835.783876	1994.412323	1910.957237
930500000	1868.515580	1916.278324	2002.193865	1978.755079	1816.280266	2000.495523	1931.586299
930600000	1865.364292	1900.792258	2005.527753	1959.853147	1830.631836	1997.200026	1921.832845
930700000	1862.162330	1907.742055	2005.568509	1979.355551	1827.892264	1993.029984	1912.176020
930800000	1854.377667	1923.306890	2003.216032	1977.766944	1832.523212	2001.732525	1953.152156
930900000	1897.438611	1937.415742	2005.195766	1981.814733	1843.296251	1998.556615	1937.832196
931000000	1886.005679	1926.476378	2005.928347	1979.359458	1830.299276	1997.980530	1913.472819
931100000	1850.487349	1926.789062	2001.432723	1978.480903	1840.245179	1975.578887	1924.897203
931200000	1894.074678	1931.433236	1988.627684	1973.252819	1840.867109	2004.285669	1940.150567
931300000	1884.342774	1922.937868	1996.262465	1973.120834	1833.951734	1976.871681	1919.260865
931400000	1891.334357	1924.459271	2002.897002	1974.371587	1814.245338	1993.574233	1913.218030
931500000	1888.577518	1912.785207	2001.879977	1981.524312	1840.588466	1997.619119	1909.220373
931600000	1889.670651	1911.969899	2000.509744	1977.196907	1812.524864	1990.687284	1927.801232
931700000	1863.344634	1895.638880	1992.972434	1981.649413	1754.549963	1997.457632	1890.241015
931800000	1843.379893	1880.345886	2005.875977	1975.334156	1795.681346	1997.397214	1911.077900
931900000	1858.300942	1895.095152	2007.890158	1981.109029	1798.285087	1984.702579	1915.531034
932000000	1848.853028	1900.687494	2000.926793	1974.193593	1791.374505	1986.767804	1912.976869
932100000	1832.525935	1883.755935	2005.820744	1981.593134	1774.397702	1979.968883	1904.767219
932200000	1859.376317	1880.574958	2000.324500	1972.317172	1750.912822	1975.168093	1887.320044
932300000	1825.798415	1884.244384	1997.937632	1974.712683	1736.237900	1992.388104	1892.054930
932400000	1838.242851	1903.471254	2003.044354	1981.304428	1744.009690	1995.229737	1897.079892
932500000	1809.699387	1890.125441	2001.648522	1972.840263	1787.272431	1989.353516	1906.454148
932600000	1832.579840	1899.862619	2003.938157	1974.136455	1792.824702	1993.963949	1923.492440
932700000	1855.570611	1893.791656	2007.963106	1980.231812	1819.160145	1980.164774	1890.251445
932800000	1866.749297	1900.387922	1999.865443	1981.406838	1811.405077	1979.923642	1904.977831
932900000	1866.642744	1926.614474	2001.984596	1974.921207	1803.305934	1998.881126	1902.969356
933000000	1810.999738	1891.533499	2000.864199	1981.284898	1778.520182	1989.639609	1899.054528
933100000	1854.256353	1908.423994	1998.964771	1981.750627	1785.815844	1980.190821	1916.872146
933200000	1854.222814	1886.851169	2003.194013	1978.757459	1808.916786	1999.796497	1904.933489
933300000	1839.459337	1895.597906	2008.531427	1968.040894	1803.795480	1994.663676	1905.382998
933400000	1813.940513	1897.187280	1994.984495	1978.306017	1791.464729	1981.712240	1894.603600
933500000	1885.620572	1927.651530	1994.490944	1980.627289	1845.764212	2001.378248	1920.654180
933600000	1917.665651	1952.875802	2007.131515	1981.590872	1864.102375	1991.843243	1931.020468
933700000	1914.341683	1940.072512	2000.720152	1980.974761	1882.321349	1991.797114	1921.406825
933800000	1905.385468	1917.995976	2001.571085	1964.852411	1872.934289	2000.657741	1943.163432
933900000	1828.507171	1940.354461	2004.416154	1972.444879	1857.245421	1992.342895	1935.239732
934000000	1854.305429	1919.324305	2004.287254	1981.804282	1833.319755	1982.000746	1926.803124
934100000	1861.943416	1935.082178	2003.064653	1981.571661	1832.798592	1988.512924	1932.670737
934200000	1893.430717	1934.250239	1995.445290	1980.978961	1820.549229	1992.032458	1930.404757
934300000	1875.950586	1899.100370	1995.303894	1977.529445	1787.313163	2002.013042	1937.221601
934400000	1872.642342	1907.163346	2004.753672	1971.608639	1828.769305	1993.949798	1908.858183
934500000	1854.759542	1918.896503	2001.939124	1979.931815	1804.711533	1997.806455	1908.363084
934600000	1857.144972	1928.564727	2006.048842	1969.912843	1832.812963	1995.592296	1929.395209
934700000	1877.758767	1898.316704	1998.769298	1975.815145	1780.785278	1989.824971	1884.058338
934800000	1855.821333	1901.791979	2004.232337	1965.737474	1803.931319	1977.113200	1888.658361
934900000	1849.779941	1865.926595	2002.027709	1980.630057	1745.105211	1986.805542	1878.206247
935000000	1802.671918	1842.602586	1995.601569	1960.050520	1690.393940	1969.895147	1885.103444
935100000	1778.013812	1844.365041	1997.779691	1980.533539	1695.345595	1976.492923	1846.343629
935200000	1855.521122	1878.685238	2002.840954	1981.184890	1743.617430	1948.821427	1844.204999
935300000	1853.119995	1860.335441	1993.609600	1981.199188	1711.092651	1990.949983	1905.273537
935400000	1736.306644	1833.648395	2002.492269	1975.839748	1671.123749	1974.980608	1836.870763
935500000	1790.901104	1846.981689	1993.035231	1978.725884	1655.715515	1978.562885	1851.326829
935600000	1776.164644	1895.274809	2002.566323	1965.499422	1765.228787	1982.448033	1885.982191
935700000	1885.711826	1903.616335	1988.967019	1963.982634	1777.730109	1999.567990	1917.661433
935800000	1866.235518	1921.971534	2004.520928	1969.121831	1823.289199	1987.189554	1921.648310
935900000	1847.629768	1932.806506	2002.963748	1979.423716	1842.183971	1999.644749	1920.266176
936000000	1903.656576	1937.230083	1999.334789	1981.531009	1828.392488	1996.562528	1928.988751
936100000	1888.500245	1945.937133	2003.212138	1972.930293	1848.942221	2005.232029	1940.055723
936200000	1866.858359	1943.379583	2006.719877	1978.794170	1872.010654	1998.093162	1956.964404
936300000	1891.688006	1925.159409	2005.280530	1980.630605	1862.824084	1992.512892	1925.029325
936400000	1899.360428	1911.308572	2007.524856	1973.785757	1836.985343	1972.107419	1926.920391
936500000	1856.445828	1908.130706	2003.448281	1974.214881	1741.889435	1983.289261	1919.374796
936600000	1864.968183	1908.921384	1991.013880	1976.528276	1802.394098	1995.075180	1908.138698
936700000	1845.822905	1900.304517	1989.744506	1977.992770	1810.667189	1990.110972	1927.643914
936800000	1891.117188	1898.579334	2004.559702	1979.700403	1804.996445	1982.316227	1894.639773
936900000	1797.960752	1868.656984	2005.456262	1975.986001	1740.432846	1989.210043	1865.325739
937000000	1818.627800	1850.708648	2002.897178	1963.458829	1723.955591	1984.951626	1872.023337
937100000	1812.253209	1831.682768	1988.732417	1973.834178	1694.117205	1959.368909	1869.204476
937200000	1772.611719	1823.724586	1995.359122	1971.740622	1703.727033	1961.463197	1843.625625
937300000	1786.412513	1856.611248	1997.970124	1976.338714	1691.382692	1991.268450	1856.575262
937400000	1817.335610	1869.273528	2002.305627	1980.392841	1748.417912	1991.772396	1887.940469
937500000	1803.546877	1900.559790	2000.632875	1978.467999	1793.768050	1987.609621	1906.595996
937600000	1825.754511	1913.345083	2006.894552	1970.153863	1807.626735	1975.592595	1890.710058
937700000	1850.627451	1868.157605	1995.938025	1975.590545	1816.183976	1993.309035	1862.734216
937800000	1864.139988	1884.971711	1998.533131	1981.739387	1820.961308	1981.277344	1910.148357
937900000	1858.374105	1917.954567	1996.536696	1979.616825	1812.045289	1995.796429	1912.281638
938000000	1873.915924	1924.837107	1995.739087	1980.394966	1812.420913	1996.880544	1893.903585
938100000	1855.042728	1916.305442	2001.235264	1978.129292	1815.002176	1989.219542	1919.344442
938200000	1889.358084	1928.646935	2003.603548	1981.330205	1842.917505	1999.643338	1940.774441
938300000	1868.519267	1942.364519	2001.265821	1981.546196	1853.593341	2000.124423	1939.864187
938400000	1875.463330	1919.024116	1999.102423	1981.849462	1843.759074	1994.055748	1947.788848
938500000	1880.829889	1895.387894	1989.568148	1971.821113	1824.117878	1996.600717	1921.274592
938600000	1905.528775	1916.678269	2000.827932	1976.800809	1827.208276	1996.892946	1931.987546
938700000	1879.773514	1907.165955	2006.653696	1967.224585	1830.370454	1991.245915	1934.066467
938800000	1877.716331	1905.177283	2005.608409	1979.645071	1848.541511	1991.968658	1932.956218
938900000	1903.253465	1922.058940	2001.384255	1971.068281	1828.280705	2000.721055	1935.329425
939000000	1880.952762	1917.982520	1998.929915	1968.679145	1812.306046	1997.521666	1944.735807
939100000	1825.407112	1903.959656	2004.220245	1980.794428	1808.989217	1993.758796	1908.698135
939200000	1879.541283	1925.710760	2002.088393	1978.618025	1826.297194	1998.632008	1918.647360
939300000	1882.632966	1910.648495	2003.956500	1970.501502	1837.621048	1995.561805	1922.436504
939400000	1855.910876	1915.623522	2006.420330	1981.715048	1787.222294	1991.277332	1898.834400
